name,electric_pressure,electric_current,average_power,idle_power,apparent_power,power_factor,luminance
200,117.639999,0.278,21,24.991766,32.703918,0.645,8
200,117.639999,0.278,21,24.991766,32.703918,0.645,9
200,117.730003,0.278,21,25.010885,32.728939,0.645,9
200,117.720001,0.278,21,25.00876,32.726158,0.645,10
200,117.68,0.278,21,25.000263,32.715038,0.645,9
200,117.610001,0.279,21,25.130512,32.81319,0.643,9
200,117.669998,0.279,21,25.143333,32.829929,0.643,9
200,117.580002,0.279,21,25.124102,32.804821,0.643,9
200,117.449997,0.279,21,25.096325,32.768551,0.643,9
200,117.459999,0.279,21,25.098461,32.771339,0.643,9
200,117.540001,0.279,21,25.115555,32.793659,0.643,9
200,117.559998,0.279,21,25.119829,32.79924,0.643,9
200,117.559998,0.279,21,25.119829,32.79924,0.643,9
200,117.550003,0.279,21,25.117693,32.796452,0.643,9
200,117.550003,0.278,21,24.972647,32.678902,0.645,9
200,117.57,0.278,21,24.976894,32.68446,0.645,9
200,117.639999,0.277,21,24.819025,32.586281,0.648,9
200,117.690002,0.276,21,24.684517,32.482441,0.65,9
200,117.599998,0.276,21,24.665642,32.4576,0.65,9
200,117.610001,0.276,21,24.667738,32.460361,0.65,9
200,117.699997,0.275,21,24.541653,32.3675,0.652,9
200,117.599998,0.275,21,24.520802,32.34,0.652,9
200,117.610001,0.274,21,24.350246,32.22514,0.655,9
200,117.639999,0.274,21,24.356459,32.23336,0.655,9
200,117.550003,0.274,21,24.337824,32.208698,0.655,9
200,117.559998,0.275,21,24.512461,32.328999,0.652,9
200,117.529999,0.275,21,24.506207,32.320751,0.652,9
200,117.639999,0.275,21,24.529142,32.351002,0.652,9
200,117.639999,0.276,21,24.67403,32.468639,0.65,9
200,117.599998,0.276,21,24.665642,32.4576,0.65,9
200,117.629997,0.276,21,24.671932,32.465881,0.65,9
200,117.360001,0.276,21,24.615301,32.391361,0.65,9
200,117.529999,0.277,21,24.795818,32.555809,0.648,9
200,117.519997,0.277,21,24.793709,32.55304,0.648,9
200,117.480003,0.277,21,24.785269,32.541962,0.648,9
200,117.510002,0.278,21,24.964148,32.667782,0.645,9
200,117.489998,0.278,21,24.9599,32.66222,0.645,9
200,117.5,0.279,21,25.107008,32.782501,0.643,9
200,117.470001,0.279,21,25.100597,32.774132,0.643,9
200,117.480003,0.28,21,25.247797,32.894402,0.641,9
200,117.5,0.28,21,25.252094,32.900002,0.641,9
200,117.410004,0.281,21,25.405201,32.99221,0.638,9
200,117.410004,0.281,21,25.405201,32.99221,0.638,9
200,117.459999,0.281,21,25.416019,33.00626,0.638,9
200,117.470001,0.281,21,25.418184,33.009071,0.638,9
200,117.519997,0.282,21,25.574268,33.14064,0.636,9
200,117.760002,0.281,21,25.480934,33.090561,0.638,10
200,117.720001,0.281,21,25.472279,33.079319,0.638,9
200,117.870003,0.282,21,25.650434,33.239342,0.636,9
200,117.82,0.282,21,25.639553,33.225239,0.636,9
200,117.889999,0.282,21,25.654787,33.24498,0.636,9
200,117.860001,0.283,21,25.794044,33.354382,0.634,9
200,117.82,0.282,21,25.639553,33.225239,0.636,9
200,117.879997,0.282,21,25.652611,33.242161,0.636,9
200,117.900002,0.282,21,25.656963,33.247799,0.636,9
200,117.870003,0.282,21,25.650434,33.239342,0.636,9
200,117.839996,0.282,21,25.643906,33.230881,0.636,9
200,117.57,0.283,21,25.730577,33.272308,0.634,9
200,117.800003,0.283,21,25.780912,33.337399,0.634,9
200,117.699997,0.283,21,25.759027,33.309101,0.634,9
200,117.75,0.283,21,25.76997,33.32325,0.634,9
200,117.769997,0.283,21,25.774347,33.328911,0.634,8
200,117.730003,0.283,21,25.765593,33.317589,0.634,9
200,117.760002,0.283,21,25.77216,33.32608,0.634,10
200,117.730003,0.283,21,25.765593,33.317589,0.634,9
200,117.669998,0.283,21,25.752462,33.30061,0.634,9
200,117.690002,0.283,21,25.75684,33.306271,0.634,9
200,117.68,0.282,21,25.609089,33.18576,0.636,9
200,117.669998,0.282,21,25.606913,33.182941,0.636,9
200,117.699997,0.283,21,25.759027,33.309101,0.634,9
200,117.709999,0.283,21,25.761215,33.311932,0.634,9
200,117.720001,0.283,21,25.763405,33.314758,0.634,9
200,117.730003,0.283,21,25.765593,33.317589,0.634,9
200,117.739998,0.283,21,25.767782,33.320419,0.634,9
200,117.730003,0.283,21,25.765593,33.317589,0.634,9
200,117.709999,0.283,21,25.761215,33.311932,0.634,9
200,117.709999,0.283,21,25.761215,33.311932,0.634,9
200,117.769997,0.283,21,25.774347,33.328911,0.634,9
200,117.800003,0.283,21,25.780912,33.337399,0.634,9
200,117.75,0.283,21,25.76997,33.32325,0.634,9
200,117.790001,0.283,21,25.778725,33.334572,0.634,9
200,117.709999,0.283,21,25.761215,33.311932,0.634,10
200,117.669998,0.283,21,25.752462,33.30061,0.634,10
200,117.660004,0.283,21,25.750275,33.297779,0.634,10
200,117.669998,0.283,21,25.752462,33.30061,0.634,10
200,117.620003,0.284,21,25.887106,33.404079,0.632,9
200,117.639999,0.284,22,25.040743,33.40976,0.662,9
200,117.720001,0.284,22,25.057772,33.43248,0.662,9
200,117.720001,0.285,22,25.234547,33.550201,0.659,9
200,117.650002,0.285,22,25.219542,33.530251,0.659,9
200,117.730003,0.286,22,25.384085,33.67078,0.657,9
200,117.739998,0.286,22,25.38624,33.673641,0.657,9
200,117.68,0.286,22,25.373302,33.656479,0.657,9
200,117.690002,0.286,22,25.37546,33.65934,0.657,10
200,117.860001,0.286,22,25.412113,33.707958,0.657,9
200,117.839996,0.286,22,25.407801,33.70224,0.657,9
200,117.800003,0.286,22,25.399178,33.6908,0.657,9
200,117.800003,0.286,22,25.399178,33.6908,0.657,9
200,117.769997,0.286,22,25.392708,33.68222,0.657,9
200,117.830002,0.286,22,25.405645,33.699379,0.657,9
200,117.849998,0.286,22,25.409958,33.705101,0.657,9
200,117.870003,0.286,22,25.414268,33.710819,0.657,9
200,117.919998,0.286,22,25.425051,33.725121,0.657,9
200,117.82,0.286,22,25.403488,33.696522,0.657,9
200,117.839996,0.285,22,25.260269,33.5844,0.659,9
200,117.919998,0.285,22,25.277418,33.607201,0.659,9
200,117.870003,0.285,22,25.266701,33.592949,0.659,9
200,117.839996,0.284,22,25.083315,33.46656,0.662,9
200,117.910004,0.284,22,25.098215,33.486439,0.662,9
200,117.959999,0.284,22,25.108858,33.500641,0.662,9
200,117.919998,0.284,22,25.100344,33.489281,0.662,9
200,117.93,0.284,22,25.102472,33.492119,0.662,9
200,117.970001,0.284,22,25.110987,33.503479,0.662,9
200,117.949997,0.284,22,25.10673,33.497799,0.662,9
200,117.879997,0.284,22,25.091829,33.477921,0.662,9
200,117.93,0.285,22,25.279562,33.61005,0.659,9
200,117.919998,0.285,22,25.277418,33.607201,0.659,9
200,117.910004,0.284,22,25.098215,33.486439,0.662,9
200,117.889999,0.285,22,25.270987,33.598652,0.659,9
200,117.900002,0.284,22,25.096087,33.483601,0.662,9
200,117.870003,0.284,22,25.089701,33.475079,0.662,9
200,117.82,0.284,22,25.079058,33.46088,0.662,9
200,117.760002,0.284,22,25.066286,33.44384,0.662,9
200,117.790001,0.284,22,25.072672,33.452358,0.662,9
200,117.839996,0.284,22,25.083315,33.46656,0.662,9
200,117.860001,0.284,22,25.087572,33.47224,0.662,9
200,117.910004,0.284,22,25.098215,33.486439,0.662,9
200,117.919998,0.284,22,25.100344,33.489281,0.662,9
200,117.889999,0.284,22,25.093958,33.480759,0.662,9
200,117.879997,0.284,22,25.091829,33.477921,0.662,9
200,117.730003,0.284,22,25.0599,33.435322,0.662,9
200,117.720001,0.284,22,25.057772,33.43248,0.662,9
200,117.709999,0.284,22,25.055643,33.429642,0.662,9
200,117.739998,0.284,22,25.062029,33.43816,0.662,9
200,117.720001,0.283,22,24.91053,33.314758,0.664,9
200,117.739998,0.283,22,24.914762,33.320419,0.664,9
200,117.709999,0.283,22,24.908415,33.311932,0.664,9
200,117.519997,0.283,22,24.86821,33.25816,0.664,9
200,117.599998,0.284,22,25.032228,33.398399,0.662,9
200,117.690002,0.284,22,25.051386,33.423962,0.662,9
200,117.639999,0.284,22,25.040743,33.40976,0.662,9
200,117.68,0.284,22,25.049257,33.42112,0.662,9
200,117.660004,0.284,22,25.045,33.41544,0.662,9
200,117.790001,0.284,22,25.072672,33.452358,0.662,9
200,117.769997,0.284,22,25.068415,33.446678,0.662,9
200,117.849998,0.284,22,25.085443,33.469398,0.662,9
200,117.639999,0.283,21,25.745897,33.292122,0.634,10
200,117.68,0.282,21,25.609089,33.18576,0.636,10
200,117.730003,0.281,21,25.474443,33.08213,0.638,9
200,117.610001,0.281,21,25.448477,33.048409,0.638,9
200,117.68,0.28,21,25.290779,32.950401,0.641,9
200,117.629997,0.28,21,25.280033,32.936401,0.641,9
200,117.529999,0.28,21,25.258541,32.908401,0.641,9
200,117.559998,0.28,21,25.26499,32.916801,0.641,9
200,117.599998,0.279,21,25.128376,32.810398,0.643,9
200,117.57,0.279,21,25.121965,32.802029,0.643,9
200,117.599998,0.279,21,25.128376,32.810398,0.643,9
200,117.489998,0.279,21,25.104872,32.779709,0.643,9
200,117.5,0.279,21,25.107008,32.782501,0.643,9
200,117.419998,0.279,21,25.089914,32.760181,0.643,9
200,117.360001,0.279,21,25.077093,32.743439,0.643,9
200,117.43,0.279,21,25.092051,32.76297,0.643,10
200,117.43,0.279,21,25.092051,32.76297,0.643,9
200,117.389999,0.279,21,25.083504,32.751808,0.643,8
200,117.290001,0.279,21,25.062136,32.723911,0.643,9
200,117.230003,0.279,21,25.049314,32.707169,0.643,9
200,117.300003,0.279,21,25.064274,32.7267,0.643,9
200,117.260002,0.279,21,25.055725,32.715542,0.643,9
200,117.25,0.279,21,25.053589,32.712749,0.643,9
200,117.269997,0.279,21,25.057861,32.71833,0.643,9
200,117.25,0.28,21,25.198366,32.830002,0.641,9
200,117.32,0.28,21,25.213411,32.849602,0.641,9
200,117.239998,0.281,21,25.368418,32.944439,0.638,9
200,117.160004,0.281,21,25.351107,32.921959,0.638,9
200,117.260002,0.281,21,25.372744,32.950062,0.638,9
200,117.300003,0.281,21,25.381399,32.9613,0.638,9
200,117.309998,0.281,21,25.383562,32.964111,0.638,9
200,117.279999,0.281,21,25.377071,32.955681,0.638,9
200,117.260002,0.281,21,25.372744,32.950062,0.638,9
200,117.309998,0.281,21,25.383562,32.964111,0.638,10
200,117.370003,0.28,21,25.224155,32.863602,0.641,9
200,117.32,0.28,21,25.213411,32.849602,0.641,10
200,117.349998,0.28,21,25.219858,32.858002,0.641,9
200,117.330002,0.279,21,25.070683,32.735069,0.643,9
200,117.32,0.279,21,25.068546,32.732281,0.643,9
200,117.330002,0.278,21,24.925907,32.617741,0.645,9
200,117.290001,0.278,21,24.917412,32.606621,0.645,9
200,117.220001,0.278,21,24.90254,32.587158,0.645,9
200,117.32,0.278,21,24.923784,32.61496,0.645,9
200,117.410004,0.277,21,24.7705,32.522572,0.648,9
200,117.370003,0.277,21,24.762062,32.51149,0.648,9
200,117.339996,0.277,21,24.755733,32.503181,0.648,9
200,117.269997,0.278,21,24.913162,32.601059,0.645,9
200,117.330002,0.278,21,24.925907,32.617741,0.645,9
200,117.32,0.278,21,24.923784,32.61496,0.645,9
200,117.309998,0.278,21,24.921659,32.612179,0.645,10
200,117.309998,0.279,21,25.066408,32.729488,0.643,9
200,117.339996,0.279,21,25.072821,32.737862,0.643,9
200,117.400002,0.279,21,25.08564,32.754601,0.643,9
200,117.370003,0.279,21,25.079229,32.746231,0.643,9
200,117.029999,0.279,21,25.00658,32.651371,0.643,9
200,117.220001,0.279,21,25.047178,32.70438,0.643,9
200,117.230003,0.28,21,25.194069,32.824402,0.641,9
200,117.209999,0.28,21,25.189772,32.818802,0.641,9
200,117.169998,0.279,21,25.036495,32.69043,0.643,9
200,117.209999,0.28,21,25.189772,32.818802,0.641,9
200,117.099998,0.28,21,25.16613,32.787998,0.641,9
200,117.07,0.28,21,25.159683,32.779598,0.641,9
200,117.129997,0.28,21,25.172579,32.796398,0.641,9
200,117.110001,0.28,21,25.16828,32.790798,0.641,9
200,117.080002,0.28,21,25.161833,32.782398,0.641,10
200,116.970001,0.28,21,25.000521,32.751598,0.646,10
200,116.959999,0.28,21,24.998384,32.748798,0.646,9
200,116.940002,0.281,21,25.138845,32.860142,0.644,9
200,117,0.281,21,25.316484,32.876999,0.638,9
200,117.019997,0.281,21,25.320812,32.882622,0.638,9
200,117.080002,0.28,21,25.161833,32.782398,0.641,9
200,117.129997,0.281,21,25.344616,32.913528,0.638,9
200,117.029999,0.281,21,25.322977,32.885429,0.638,9
200,117,0.281,21,25.316484,32.876999,0.638,9
200,116.989998,0.28,21,25.004795,32.757198,0.646,9
200,116.980003,0.28,21,25.002659,32.754398,0.646,9
200,117.010002,0.281,21,25.318649,32.87981,0.638,9
200,117.029999,0.281,21,25.322977,32.885429,0.638,9
200,117.059998,0.281,21,25.329468,32.89386,0.638,9
200,117.07,0.282,21,25.476341,33.013741,0.636,9
200,117.190002,0.282,21,25.502457,33.047581,0.636,9
200,117.139999,0.283,21,25.636471,33.15062,0.634,9
200,117.18,0.283,21,25.645224,33.161942,0.634,9
200,117.209999,0.283,21,25.651791,33.170429,0.634,9
200,117.239998,0.284,21,25.803471,33.296162,0.632,9
200,117.169998,0.284,21,25.788065,33.276279,0.632,9
200,117.169998,0.283,21,25.643036,33.159111,0.634,9
200,117.220001,0.284,21,25.79907,33.290482,0.632,9
200,117.290001,0.283,21,25.669298,33.193069,0.634,9
200,117.339996,0.283,21,25.680241,33.207218,0.634,9
200,117.349998,0.283,21,25.682428,33.210049,0.634,9
200,117.309998,0.283,21,25.673676,33.19873,0.634,9
200,117.32,0.283,21,25.675863,33.201561,0.634,9
200,117.330002,0.283,21,25.678053,33.204391,0.634,9
200,117.389999,0.283,21,25.691183,33.221371,0.634,9
200,117.480003,0.283,21,25.71088,33.246841,0.634,9
200,117.449997,0.283,21,25.704313,33.23835,0.634,9
200,117.440002,0.283,21,25.702126,33.235519,0.634,9
200,117.449997,0.282,21,25.559036,33.120899,0.636,9
200,117.449997,0.282,21,25.559036,33.120899,0.636,9
200,117.360001,0.282,21,25.539452,33.09552,0.636,9
200,117.349998,0.281,21,25.39222,32.975349,0.638,9
200,117.389999,0.281,21,25.400873,32.986591,0.638,9
200,117.389999,0.282,21,25.545979,33.103981,0.636,9
200,117.389999,0.282,21,25.545979,33.103981,0.636,9
200,117.349998,0.282,21,25.537273,33.092701,0.636,9
200,117.32,0.281,21,25.385727,32.966919,0.638,9
200,117.339996,0.281,21,25.390055,32.972542,0.638,9
200,117.349998,0.281,21,25.39222,32.975349,0.638,9
200,117.389999,0.281,21,25.400873,32.986591,0.638,9
200,117.43,0.28,21,25.237051,32.880402,0.641,9
200,117.330002,0.28,21,25.215561,32.852402,0.641,9
200,117.370003,0.28,21,25.224155,32.863602,0.641,9
200,117.339996,0.28,21,25.217709,32.855202,0.641,9
200,117.419998,0.28,21,25.234901,32.877602,0.641,9
200,117.360001,0.28,21,25.222008,32.860802,0.641,9
200,117.389999,0.28,21,25.228455,32.869202,0.641,9
200,117.529999,0.28,21,25.258541,32.908401,0.641,9
200,117.529999,0.28,21,25.258541,32.908401,0.641,9
200,117.5,0.28,21,25.252094,32.900002,0.641,9
200,117.470001,0.28,21,25.245647,32.891602,0.641,9
200,117.410004,0.281,21,25.405201,32.99221,0.638,9
200,117.470001,0.281,21,25.418184,33.009071,0.638,9
200,117.449997,0.282,21,25.559036,33.120899,0.636,9
200,117.480003,0.282,21,25.565565,33.12936,0.636,9
200,117.459999,0.282,21,25.561213,33.123718,0.636,9
200,117.480003,0.282,21,25.565565,33.12936,0.636,9
200,117.459999,0.283,21,25.706503,33.24118,0.634,9
200,117.480003,0.283,21,25.71088,33.246841,0.634,9
200,117.389999,0.283,21,25.691183,33.221371,0.634,9
200,117.419998,0.284,21,25.843088,33.347279,0.632,9
200,117.449997,0.284,21,25.849691,33.355801,0.632,9
200,117.339996,0.285,22,25.15309,33.441898,0.659,9
200,117.410004,0.284,22,24.991785,33.34444,0.662,9
200,117.410004,0.284,22,24.991785,33.34444,0.662,9
200,117.440002,0.285,22,25.174524,33.470402,0.659,9
200,117.419998,0.285,22,25.170238,33.464699,0.659,9
200,117.379997,0.285,22,25.161663,33.4533,0.659,9
200,117.360001,0.284,22,24.981144,33.330238,0.662,9
200,117.330002,0.284,22,24.974756,33.32172,0.662,9
200,117.410004,0.284,22,24.991785,33.34444,0.662,9
200,117.519997,0.284,22,25.0152,33.375679,0.662,10
200,117.57,0.284,22,25.025843,33.389881,0.662,9
200,117.489998,0.285,22,25.185244,33.48465,0.659,9
200,117.480003,0.284,22,25.006685,33.364319,0.662,9
200,117.519997,0.284,21,25.865097,33.375679,0.632,9
200,117.470001,0.284,21,25.854092,33.361481,0.632,10
200,117.629997,0.284,21,25.889307,33.406921,0.632,9
200,117.639999,0.284,21,25.891508,33.40976,0.632,9
200,117.580002,0.283,21,25.732765,33.275139,0.634,10
200,117.589996,0.283,21,25.734955,33.277969,0.634,9
200,117.599998,0.283,21,25.737143,33.2808,0.634,10
200,117.68,0.283,21,25.75465,33.30344,0.634,9
200,117.589996,0.283,21,25.734955,33.277969,0.634,9
200,117.589996,0.283,21,25.734955,33.277969,0.634,9
200,117.650002,0.283,21,25.748085,33.294949,0.634,10
200,117.629997,0.283,21,25.743708,33.289291,0.634,9
200,117.629997,0.283,21,25.743708,33.289291,0.634,9
200,117.650002,0.284,21,25.893709,33.412601,0.632,9
200,117.699997,0.283,21,25.759027,33.309101,0.634,9
200,117.699997,0.283,21,25.759027,33.309101,0.634,9
200,117.709999,0.283,21,25.761215,33.311932,0.634,9
200,117.739998,0.283,21,25.767782,33.320419,0.634,9
200,117.699997,0.283,21,25.759027,33.309101,0.634,9
200,117.660004,0.283,21,25.750275,33.297779,0.634,9
200,117.620003,0.283,21,25.74152,33.286461,0.634,9
200,117.620003,0.283,21,25.74152,33.286461,0.634,9
200,117.720001,0.283,21,25.763405,33.314758,0.634,9
200,117.720001,0.282,21,25.617792,33.197041,0.636,9
200,117.739998,0.283,21,25.767782,33.320419,0.634,9
200,117.699997,0.283,21,25.759027,33.309101,0.634,9
200,117.639999,0.283,21,25.745897,33.292122,0.634,9
200,117.660004,0.283,21,25.750275,33.297779,0.634,9
200,117.660004,0.283,21,25.750275,33.297779,0.634,9
200,117.690002,0.283,21,25.75684,33.306271,0.634,9
200,117.660004,0.283,21,25.750275,33.297779,0.634,9
200,117.599998,0.284,21,25.882704,33.398399,0.632,9
200,117.620003,0.284,21,25.887106,33.404079,0.632,10
200,116.800003,0.284,21,25.570477,33.1712,0.637,9
200,117.529999,0.284,21,25.867298,33.378521,0.632,9
200,117.470001,0.284,21,25.854092,33.361481,0.632,9
200,117.480003,0.284,22,25.006685,33.364319,0.662,9
200,117.540001,0.285,22,25.195961,33.498901,0.659,9
200,117.519997,0.285,22,25.191673,33.493198,0.659,10
200,117.599998,0.284,21,25.882704,33.398399,0.632,9
220,119.220001,0,0,0,0,0,257
220,119.209999,0,0,0,0,0,249
220,119.239998,0,0,0,0,0,250
220,119.260002,0,0,0,0,0,248
220,119.269997,0,0,0,0,0,248
220,119.330002,0,0,0,0,0,253
220,119.32,0,0,0,0,0,244
220,119.349998,0,0,0,0,0,245
220,119.309998,0,0,0,0,0,245
220,119.370003,0,0,0,0,0,239
220,119.449997,0,0,0,0,0,239
220,119.470001,0,0,0,0,0,239
220,119.489998,0,0,0,0,0,241
220,119.470001,0,0,0,0,0,241
220,119.43,0,0,0,0,0,242
220,119.379997,0,0,0,0,0,243
220,119.379997,0,0,0,0,0,184
220,119.379997,0,0,0,0,0,227
220,119.410004,0,0,0,0,0,222
220,119.459999,0,0,0,0,0,221
220,119.419998,0,0,0,0,0,220
220,119.349998,0,0,0,0,0,220
220,119.379997,0,0,0,0,0,220
220,119.349998,0,0,0,0,0,223
220,119.389999,0,0,0,0,0,220
220,119.419998,0,0,0,0,0,227
220,119.519997,0,0,0,0,0,224
220,119.529999,0,0,0,0,0,222
220,119.540001,0,0,0,0,0,221
220,119.5,0,0,0,0,0,217
220,119.529999,0,0,0,0,0,219
220,119.470001,0,0,0,0,0,225
220,119.540001,0,0,0,0,0,223
220,119.57,0,0,0,0,0,219
220,119.57,0,0,0,0,0,233
220,119.589996,0,0,0,0,0,232
220,119.559998,0,0,0,0,0,232
220,119.559998,0,0,0,0,0,236
220,119.540001,0,0,0,0,0,230
220,119.620003,0,0,0,0,0,229
220,119.540001,0,0,0,0,0,211
220,119.370003,0,0,0,0,0,213
220,119.32,0,0,0,0,0,221
220,119.209999,0,0,0,0,0,219
220,119.160004,0,0,0,0,0,213
220,119.120003,0,0,0,0,0,217
220,119.139999,0,0,0,0,0,223
220,119.129997,0,0,0,0,0,222
220,119.169998,0,0,0,0,0,215
220,119.160004,0,0,0,0,0,213
220,119.18,0,0,0,0,0,211
220,119.199997,0,0,0,0,0,212
220,119.199997,0,0,0,0,0,216
220,119.220001,0,0,0,0,0,220
220,119.18,0,0,0,0,0,221
220,119.139999,0,0,0,0,0,222
220,119.169998,0,0,0,0,0,221
220,119.190002,0,0,0,0,0,221
220,119.160004,0,0,0,0,0,220
220,119.160004,0,0,0,0,0,221
220,119.150002,0,0,0,0,0,218
220,119.139999,0,0,0,0,0,225
220,119.080002,0,0,0,0,0,224
220,119.150002,0,0,0,0,0,225
220,119.160004,0,0,0,0,0,211
220,119.139999,0,0,0,0,0,215
220,119.120003,0,0,0,0,0,212
220,119.089996,0,0,0,0,0,214
220,119.040001,0,0,0,0,0,219
220,119.019997,0,0,0,0,0,218
220,119.040001,0,0,0,0,0,222
220,119.059998,0,0,0,0,0,225
220,119.080002,0,0,0,0,0,221
220,119.050003,0,0,0,0,0,219
220,119.029999,0,0,0,0,0,215
220,119.07,0,0,0,0,0,212
220,119.050003,0,0,0,0,0,212
220,119.07,0,0,0,0,0,213
220,119,0,0,0,0,0,221
220,118.980003,0,0,0,0,0,211
220,118.989998,0,0,0,0,0,212
220,119.010002,0,0,0,0,0,216
220,118.980003,0,0,0,0,0,221
220,118.970001,0,0,0,0,0,222
220,118.970001,0,0,0,0,0,219
220,118.970001,0,0,0,0,0,216
220,118.989998,0,0,0,0,0,214
220,118.900002,0,0,0,0,0,223
220,118.93,0,0,0,0,0,219
220,118.970001,0,0,0,0,0,218
220,118.980003,0,0,0,0,0,215
220,118.910004,0,0,0,0,0,210
220,118.860001,0,0,0,0,0,216
220,118.849998,0,0,0,0,0,224
220,118.949997,0,0,0,0,0,217
220,119.010002,0,0,0,0,0,212
220,119.220001,0,0,0,0,0,211
220,119.160004,0,0,0,0,0,216
220,119.110001,0,0,0,0,0,220
220,119.059998,0,0,0,0,0,217
220,119.040001,0,0,0,0,0,210
220,119.050003,0,0,0,0,0,213
220,119.080002,0,0,0,0,0,228
220,119.019997,0,0,0,0,0,220
220,119.050003,0,0,0,0,0,211
220,118.330002,0,0,0,0,0,195
220,118.470001,0,0,0,0,0,201
220,118.540001,0,0,0,0,0,202
220,118.519997,0,0,0,0,0,194
220,118.5,0,0,0,0,0,199
220,118.580002,0,0,0,0,0,202
220,118.599998,0,0,0,0,0,196
220,118.5,0,0,0,0,0,196
220,118.489998,0,0,0,0,0,203
220,118.470001,0,0,0,0,0,196
220,118.459999,0,0,0,0,0,195
220,118.410004,0,0,0,0,0,199
220,118.419998,0,0,0,0,0,200
220,118.379997,0,0,0,0,0,196
220,118.389999,0,0,0,0,0,195
220,118.379997,0,0,0,0,0,202
220,118.360001,0,0,0,0,0,201
220,118.360001,0,0,0,0,0,195
220,118.25,0,0,0,0,0,194
220,118.25,0,0,0,0,0,200
220,118.279999,0,0,0,0,0,203
220,118.220001,0,0,0,0,0,199
220,118.239998,0,0,0,0,0,196
220,118.290001,0,0,0,0,0,195
220,118.309998,0,0,0,0,0,201
220,118.139999,0,0,0,0,0,202
220,117.650002,0,0,0,0,0,197
220,117.279999,0,0,0,0,0,194
220,118.480003,0,0,0,0,0,198
220,118.550003,0,0,0,0,0,203
220,118.540001,0,0,0,0,0,199
220,118.529999,0,0,0,0,0,194
220,118.559998,0,0,0,0,0,196
220,118.57,0,0,0,0,0,203
220,118.529999,0,0,0,0,0,199
220,118.5,0,0,0,0,0,197
220,118.489998,0,0,0,0,0,201
220,118.419998,0,0,0,0,0,197
220,118.43,0,0,0,0,0,194
220,118.400002,0,0,0,0,0,195
220,118.440002,0,0,0,0,0,201
220,118.459999,0,0,0,0,0,202
220,118.349998,0,0,0,0,0,198
220,118.43,0,0,0,0,0,194
220,118.32,0,0,0,0,0,194
220,118.360001,0,0,0,0,0,200
220,118.370003,0,0,0,0,0,203
220,118.330002,0,0,0,0,0,198
220,118.400002,0,0,0,0,0,195
220,118.400002,0,0,0,0,0,194
220,118.389999,0,0,0,0,0,200
220,118.389999,0,0,0,0,0,202
220,118.339996,0,0,0,0,0,201
220,118.269997,0,0,0,0,0,198
220,117.879997,0,0,0,0,0,194
220,117.93,0,0,0,0,0,193
220,118.040001,0,0,0,0,0,196
220,118.080002,0,0,0,0,0,200
220,118.099998,0,0,0,0,0,202
220,118.25,0,0,0,0,0,202
220,118.199997,0,0,0,0,0,200
220,118.389999,0,0,0,0,0,198
220,118.459999,0,0,0,0,0,197
220,118.459999,0,0,0,0,0,195
220,118.510002,0,0,0,0,0,196
220,118.379997,0,0,0,0,0,195
220,118.389999,0,0,0,0,0,195
220,118.400002,0,0,0,0,0,195
220,118.410004,0,0,0,0,0,197
220,118.410004,0,0,0,0,0,200
220,118.419998,0,0,0,0,0,202
220,118.449997,0,0,0,0,0,205
220,118.410004,0,0,0,0,0,209
220,118.43,0,0,0,0,0,210
220,118.419998,0,0,0,0,0,211
220,118.330002,0,0,0,0,0,212
220,118.43,0,0,0,0,0,212
220,118.449997,0,0,0,0,0,212
220,118.400002,0,0,0,0,0,211
220,118.419998,0,0,0,0,0,210
220,118.419998,0,0,0,0,0,210
220,118.400002,0,0,0,0,0,209
220,118.379997,0,0,0,0,0,207
220,118.400002,0,0,0,0,0,207
220,118.379997,0,0,0,0,0,203
220,118.32,0,0,0,0,0,205
220,118.370003,0,0,0,0,0,205
220,118.279999,0,0,0,0,0,203
220,118.309998,0,0,0,0,0,203
220,118.349998,0,0,0,0,0,203
220,118.419998,0,0,0,0,0,203
220,118.459999,0,0,0,0,0,203
220,118.489998,0,0,0,0,0,204
220,118.529999,0,0,0,0,0,205
220,118.459999,0,0,0,0,0,206
220,118.5,0,0,0,0,0,207
220,118.470001,0,0,0,0,0,210
220,118.589996,0,0,0,0,0,213
220,118.610001,0,0,0,0,0,209
220,118.650002,0,0,0,0,0,203
220,118.559998,0,0,0,0,0,203
220,118.620003,0,0,0,0,0,207
220,118.610001,0,0,0,0,0,208
220,118.639999,0,0,0,0,0,201
220,118.629997,0,0,0,0,0,205
220,118.650002,0,0,0,0,0,209
220,118.599998,0,0,0,0,0,205
220,118.550003,0,0,0,0,0,201
220,118.589996,0,0,0,0,0,197
220,118.580002,0,0,0,0,0,204
220,118.629997,0,0,0,0,0,199
220,118.620003,0,0,0,0,0,204
220,118.580002,0,0,0,0,0,201
220,118.580002,0,0,0,0,0,204
220,118.620003,0,0,0,0,0,196
220,118.580002,0,0,0,0,0,197
220,118.639999,0,0,0,0,0,203
220,118.650002,0,0,0,0,0,198
220,118.720001,0,0,0,0,0,195
220,118.739998,0,0,0,0,0,200
220,118.769997,0,0,0,0,0,202
220,118.690002,0,0,0,0,0,193
220,118.75,0,0,0,0,0,218
220,118.760002,0,0,0,0,0,222
220,118.760002,0,0,0,0,0,215
220,118.769997,0,0,0,0,0,218
220,118.739998,0,0,0,0,0,224
220,118.699997,0,0,0,0,0,216
